,gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
19418,01/01/2012,,,Williams,Deron,NJN,,,@,L,,,,,,,,Deron Williams,,34,G,,,,16,5,6,3,0,3,16,6,37.5,,,,4,1,25.0,4,3,75.0,1,3,,CLE,,,,,
19419,01/01/2012,,,Sessions,Ramon,CLE,,,vs.,W,,,,,,,,Ramon Sessions,,20,G,,,,5,8,3,0,0,3,6,2,33.3,,,,2,1,50.0,0,0,-,0,1,,NJN,,,,,
19420,01/01/2012,,,Williams,Shawne,NJN,,,@,L,,,,,,,,Shawne Williams,,8,F,,,,2,0,0,0,0,0,2,1,50.0,,,,0,0,-,0,0,-,1,1,,CLE,,,,,
19421,01/01/2012,,,Jamison,Antawn,CLE,,,vs.,W,,,,,,,,Antawn Jamison,,31,,,,,23,2,3,3,2,2,15,10,66.7,,,,3,3,100,0,0,-,1,4,,NJN,,,,,
19422,01/01/2012,,,Horner,Dennis,NJN,,,@,L,,,,,,,,Dennis Horner,,0,,,,,0,0,0,0,0,0,0,0,-,,,,0,0,-,0,0,-,0,0,,CLE,,,,,
19423,01/01/2012,,,Morrow,Anthony,NJN,,,@,L,,,,,,,,Anthony Morrow,,24,G,,,,15,1,4,1,0,2,13,5,38.5,,,,6,2,33.3,3,3,100,0,3,,CLE,,,,,
19424,01/01/2012,,,Williams,Shelden,NJN,,,@,L,,,,,,,,Shelden Williams,,15,C-F,,,,4,0,2,1,1,3,3,1,33.3,,,,0,0,-,2,2,100,0,0,,CLE,,,,,
19425,01/01/2012,,,Gaines,Sundiata,NJN,,,@,L,,,,,,,,Sundiata Gaines,,34,G,,,,11,4,5,3,1,1,12,5,41.7,,,,3,1,33.3,2,0,0.0,0,4,,CLE,,,,,
19426,01/01/2012,,,Humphries,Kris,NJN,,,@,L,,,,,,,,Kris Humphries,,30,F,,,,11,0,1,0,0,2,5,1,20.0,,,,0,0,-,11,9,81.8,0,5,,CLE,,,,,
19427,01/01/2012,,,Irving,Kyrie,CLE,,,vs.,W,,,,,,,,Kyrie Irving,,28,G,,,,13,4,4,0,2,3,11,5,45.5,,,,4,3,75.0,0,0,-,1,3,,NJN,,,,,
19428,01/01/2012,,,Gee,Alonzo,CLE,,,vs.,W,,,,,,,,Alonzo Gee,,30,,,,,11,3,2,2,0,2,8,4,50.0,,,,5,3,60.0,0,0,-,0,3,,NJN,,,,,
19429,01/01/2012,,,Parker,Anthony,CLE,,,vs.,W,,,,,,,,Anthony Parker,,21,G,,,,4,1,2,1,1,2,7,2,28.6,,,,4,0,0.0,0,0,-,0,1,,NJN,,,,,
19430,01/01/2012,,,James,Damion,NJN,,,@,L,,,,,,,,Damion James,,32,F,,,,10,3,2,1,3,3,5,3,60.0,,,,1,0,0.0,6,4,66.7,1,2,,CLE,,,,,
19431,01/01/2012,,,Gibson,Daniel,CLE,,,vs.,W,,,,,,,,Daniel Gibson,,27,G,,,,19,1,1,1,1,1,12,6,50.0,,,,7,5,71.4,2,2,100,0,1,,NJN,,,,,
19432,01/01/2012,,,Stevenson,DeShawn,NJN,,,@,L,,,,,,,,DeShawn Stevenson,,15,F-G,,,,3,0,0,0,0,0,2,1,50.0,,,,2,1,50.0,0,0,-,0,0,,CLE,,,,,
19433,01/01/2012,,,Thompson,Tristan,CLE,,,vs.,W,,,,,,,,Tristan Thompson,,17,C-F,,,,9,0,0,0,3,2,5,4,80.0,,,,0,0,-,6,1,16.7,3,3,,NJN,,,,,
19434,01/01/2012,,,Okur,Mehmet,NJN,,,@,L,,,,,,,,Mehmet Okur,,35,,,,,10,3,1,2,1,2,10,4,40.0,,,,5,2,40.0,0,0,-,3,5,,CLE,,,,,
19435,01/01/2012,,,Varejao,Anderson,CLE,,,vs.,W,,,,,,,,Anderson Varejao,,32,,,,,2,1,0,3,0,3,5,1,20.0,,,,0,0,-,0,0,-,4,7,,NJN,,,,,
19436,01/01/2012,,,Brooks,MarShon,NJN,,,@,L,,,,,,,,MarShon Brooks,,12,,,,,0,0,0,0,0,0,3,0,0.0,,,,1,0,0.0,0,0,-,2,1,,CLE,,,,,
19437,01/01/2012,,,Samuels,Samardo,CLE,,,vs.,W,,,,,,,,Samardo Samuels,,16,,,,,3,0,4,1,1,5,2,1,50.0,,,,0,0,-,1,1,100,0,3,,NJN,,,,,
19438,01/01/2012,,,Casspi,Omri,CLE,,,vs.,W,,,,,,,,Omri Casspi,,18,,,,,9,4,1,0,0,3,7,3,42.9,,,,1,1,100,2,2,100,1,0,,NJN,,,,,
19439,01/01/2012,,,Thomas,Kurt,POR,,,@,L,,,,,,,,Kurt Thomas,,18,,,,,4,4,1,1,1,5,3,2,66.7,,,,0,0,-,0,0,-,1,2,,LAC,,,,,
19440,01/01/2012,,,Gomes,Ryan,LAC,,,vs.,W,,,,,,,,Ryan Gomes,,12,,,,,2,0,4,0,0,1,1,1,100,,,,0,0,-,0,0,-,0,0,,POR,,,,,
19441,01/01/2012,,,Jordan,DeAndre,LAC,,,vs.,W,,,,,,,,DeAndre Jordan,,39,C,,,,9,1,2,3,1,2,6,4,66.7,,,,0,0,-,4,1,25.0,4,7,,POR,,,,,
19442,01/01/2012,,,Paul,Chris,LAC,,,vs.,W,,,,,,,,Chris Paul,,37,G,,,,17,7,3,2,0,3,15,8,53.3,,,,5,1,20.0,0,0,-,0,1,,POR,,,,,
19443,01/01/2012,,,Camby,Marcus,POR,,,@,L,,,,,,,,Marcus Camby,,25,C-F,,,,3,0,2,2,1,2,3,1,33.3,,,,0,0,-,2,1,50.0,2,6,,LAC,,,,,
19444,01/01/2012,,,Wallace,Gerald,POR,,,@,L,,,,,,,,Gerald Wallace,,30,F,,,,0,0,2,3,0,4,5,0,0.0,,,,0,0,-,0,0,-,1,6,,LAC,,,,,
19445,01/01/2012,,,Aldridge,LaMarcus,POR,,,@,L,,,,,,,,LaMarcus Aldridge,,42,C-F,,,,19,2,2,1,0,3,21,9,42.9,,,,1,0,0.0,2,1,50.0,4,5,,LAC,,,,,
19446,01/01/2012,,,Batum,Nicolas,POR,,,@,L,,,,,,,,Nicolas Batum,,26,G-F,,,,15,2,3,1,0,2,10,6,60.0,,,,3,2,66.7,2,1,50.0,2,6,,LAC,,,,,
19447,01/01/2012,,,Felton,Raymond,POR,,,@,L,,,,,,,,Raymond Felton,,38,G,,,,12,8,6,0,0,3,10,4,40.0,,,,4,0,0.0,4,4,100,0,1,,LAC,,,,,
19448,01/01/2012,,,Crawford,Jamal,POR,,,@,L,,,,,,,,Jamal Crawford,,28,G,,,,23,4,5,0,0,1,16,7,43.8,,,,5,1,20.0,9,8,88.9,2,2,,LAC,,,,,
19449,01/01/2012,,,Griffin,Blake,LAC,,,vs.,W,,,,,,,,Blake Griffin,,37,F,,,,20,4,5,1,0,4,11,6,54.5,,,,0,0,-,10,8,80.0,1,9,,POR,,,,,
19450,01/01/2012,,,Smith,Craig,POR,,,@,L,,,,,,,,Craig Smith,,3,F,,,,0,0,0,0,0,0,0,0,-,,,,0,0,-,0,0,-,0,2,,LAC,,,,,
19451,01/01/2012,,,Thompkins,Trey,LAC,,,vs.,W,,,,,,,,Trey Thompkins,,2,F,,,,2,0,0,0,0,1,1,1,100,,,,0,0,-,0,0,-,0,0,,POR,,,,,
19452,01/01/2012,,,Matthews,Wesley,POR,,,@,L,,,,,,,,Wesley Matthews,,31,G,,,,12,0,0,1,0,4,10,4,40.0,,,,2,1,50.0,3,3,100,1,3,,LAC,,,,,
19453,01/01/2012,,,Cook,Brian,LAC,,,vs.,W,,,,,,,,Brian Cook,,13,C-F,,,,3,0,1,0,0,1,3,1,33.3,,,,2,1,50.0,0,0,-,1,3,,POR,,,,,
19454,01/01/2012,,,Williams,Mo,LAC,,,vs.,W,,,,,,,,Mo Williams,,33,G,,,,13,8,3,3,0,2,13,5,38.5,,,,5,1,20.0,3,2,66.7,1,3,,POR,,,,,
19455,01/01/2012,,,Foye,Randy,LAC,,,vs.,W,,,,,,,,Randy Foye,,26,G,,,,8,3,1,1,1,2,9,3,33.3,,,,4,1,25.0,2,1,50.0,1,2,,POR,,,,,
19456,01/01/2012,,,Butler,Caron,LAC,,,vs.,W,,,,,,,,Caron Butler,,42,F,,,,19,2,2,1,0,2,16,7,43.8,,,,8,2,25.0,5,3,60.0,0,5,,POR,,,,,
19457,01/01/2012,,,Davis,Glen,ORL,,,vs.,W,,,,,,,,Glen Davis,,20,F-C,,,,7,0,2,0,0,3,6,3,50.0,,,,1,0,0.0,2,1,50.0,0,3,,TOR,,,,,
19458,01/01/2012,,,Forbes,Gary,TOR,,,@,L,,,,,,,,Gary Forbes,,1,F,,,,0,0,0,0,0,0,0,0,-,,,,0,0,-,0,0,-,0,0,,ORL,,,,,
19459,01/01/2012,,,Nelson,Jameer,ORL,,,vs.,W,,,,,,,,Jameer Nelson,,32,G,,,,9,4,2,0,0,2,7,4,57.1,,,,2,1,50.0,0,0,-,0,0,,TOR,,,,,
19460,01/01/2012,,,Davis,Ed,TOR,,,@,L,,,,,,,,Ed Davis,,12,C-F,,,,2,0,0,0,0,2,4,1,25.0,,,,0,0,-,0,0,-,1,0,,ORL,,,,,
19461,01/01/2012,,,Turkoglu,Hedo,ORL,,,vs.,W,,,,,,,,Hedo Turkoglu,,34,F,,,,15,7,3,1,1,5,14,6,42.9,,,,5,2,40.0,1,1,100,0,2,,TOR,,,,,
19462,01/01/2012,,,DeRozan,DeMar,TOR,,,@,L,,,,,,,,DeMar DeRozan,,36,G-F,,,,17,0,2,2,0,3,12,4,33.3,,,,2,1,50.0,9,8,88.9,1,5,,ORL,,,,,
19463,01/01/2012,,,Magloire,Jamaal,TOR,,,@,L,,,,,,,,Jamaal Magloire,,17,C,,,,7,1,0,1,0,5,3,3,100,,,,0,0,-,1,1,100,2,4,,ORL,,,,,
19464,01/01/2012,,,Howard,Dwight,ORL,,,vs.,W,,,,,,,,Dwight Howard,,43,C-F,,,,19,1,4,1,3,4,11,7,63.6,,,,0,0,-,9,5,55.6,5,10,,TOR,,,,,
19465,01/01/2012,,,Alabi,Solomon,TOR,,,@,L,,,,,,,,Solomon Alabi,,0,C,,,,0,0,0,0,0,0,0,0,-,,,,0,0,-,0,0,-,0,0,,ORL,,,,,
19466,01/01/2012,,,Redick,JJ,ORL,,,vs.,W,,,,,,,,JJ Redick,,34,G,,,,21,3,0,0,0,3,10,6,60.0,,,,5,3,60.0,7,6,85.7,0,3,,TOR,,,,,
19467,01/01/2012,,,Johnson,Amir,TOR,,,@,L,,,,,,,,Amir Johnson,,25,C-F,,,,8,0,1,0,1,4,5,3,60.0,,,,0,0,-,2,2,100,1,1,,ORL,,,,,
19468,01/01/2012,,,Bargnani,Andrea,TOR,,,@,L,,,,,,,,Andrea Bargnani,,41,,,,,28,3,2,1,0,1,21,10,47.6,,,,3,1,33.3,7,7,100,0,7,,ORL,,,,,
19469,01/01/2012,,,Carter,Anthony,TOR,,,@,L,,,,,,,,Anthony Carter,,14,,,,,4,0,0,0,0,0,5,2,40.0,,,,2,0,0.0,0,0,-,0,3,,ORL,,,,,
19470,01/01/2012,,,Butler,Rasual,TOR,,,@,L,,,,,,,,Rasual Butler,,19,,,,,3,1,0,0,0,3,2,0,0.0,,,,1,0,0.0,3,3,100,0,1,,ORL,,,,,
19471,01/01/2012,,,Duhon,Chris,ORL,,,vs.,W,,,,,,,,Chris Duhon,,16,G,,,,2,2,1,1,0,0,3,1,33.3,,,,1,0,0.0,0,0,-,0,0,,TOR,,,,,
19472,01/01/2012,,,Clark,Earl,ORL,,,vs.,W,,,,,,,,Earl Clark,,2,F,,,,0,0,0,0,0,1,0,0,-,,,,0,0,-,0,0,-,0,0,,TOR,,,,,
19473,01/01/2012,,,Richardson,Jason,ORL,,,vs.,W,,,,,,,,Jason Richardson,,28,G,,,,5,1,0,1,2,1,8,1,12.5,,,,5,1,20.0,4,2,50.0,1,4,,TOR,,,,,
19474,01/01/2012,,,Johnson,James,TOR,,,@,L,,,,,,,,James Johnson,,12,F,,,,0,4,1,0,0,2,1,0,0.0,,,,0,0,-,0,0,-,0,1,,ORL,,,,,
19475,01/01/2012,,,Anderson,Ryan,ORL,,,vs.,W,,,,,,,,Ryan Anderson,,30,,,,,24,2,0,0,0,3,16,9,56.3,,,,8,5,62.5,1,1,100,2,3,,TOR,,,,,
19476,01/01/2012,,,Calderon,Jose,TOR,,,@,L,,,,,,,,Jose Calderon,,36,G,,,,18,13,1,0,1,1,9,6,66.7,,,,4,3,75.0,3,3,100,0,4,,ORL,,,,,
19477,01/01/2012,,,Barbosa,Leandro,TOR,,,@,L,,,,,,,,Leandro Barbosa,,27,G,,,,9,1,4,0,0,6,8,3,37.5,,,,1,0,0.0,4,3,75.0,0,2,,ORL,,,,,
19478,01/01/2012,,,Scalabrine,Brian,CHI,,,vs.,W,,,,,,,,Brian Scalabrine,,6,F,,,,0,1,0,0,1,1,1,0,0.0,,,,0,0,-,0,0,-,0,0,,MEM,,,,,
19479,01/01/2012,,,Pondexter,Quincy,MEM,,,@,L,,,,,,,,Quincy Pondexter,,13,F,,,,7,0,0,0,0,3,3,3,100,,,,0,0,-,2,1,50.0,0,0,,CHI,,,,,
19480,01/01/2012,,,Pargo,Jeremy,MEM,,,@,L,,,,,,,,Jeremy Pargo,,27,,,,,4,1,2,0,0,2,13,2,15.4,,,,2,0,0.0,0,0,-,2,0,,CHI,,,,,
19481,01/01/2012,,,Noah,Joakim,CHI,,,vs.,W,,,,,,,,Joakim Noah,,22,F-C,,,,8,3,1,0,2,0,6,3,50.0,,,,0,0,-,4,2,50.0,4,3,,MEM,,,,,
19482,01/01/2012,,,Randolph,Zach,MEM,,,@,L,,,,,,,,Zach Randolph,,11,F,,,,2,0,0,1,1,1,5,1,20.0,,,,0,0,-,0,0,-,1,2,,CHI,,,,,
19483,01/01/2012,,,Korver,Kyle,CHI,,,vs.,W,,,,,,,,Kyle Korver,,23,G-F,,,,6,0,1,1,0,3,6,2,33.3,,,,4,1,25.0,2,1,50.0,2,4,,MEM,,,,,
19484,01/01/2012,,,Watson,C.J.,CHI,,,vs.,W,,,,,,,,C.J. Watson,,12,G,,,,4,4,3,1,0,2,4,2,50.0,,,,0,0,-,0,0,-,0,0,,MEM,,,,,
19485,01/01/2012,,,Brewer,Ronnie,CHI,,,vs.,W,,,,,,,,Ronnie Brewer,,35,F,,,,17,5,3,2,0,2,10,6,60.0,,,,1,1,100,4,4,100,1,6,,MEM,,,,,
19486,01/01/2012,,,Asik,Omer,CHI,,,vs.,W,,,,,,,,Omer Asik,,24,C,,,,8,0,0,2,3,2,8,4,50.0,,,,0,0,-,0,0,-,3,5,,MEM,,,,,
19487,01/01/2012,,,Allen,Tony,MEM,,,@,L,,,,,,,,Tony Allen,,14,,,,,2,2,1,2,0,2,5,1,20.0,,,,0,0,-,0,0,-,1,1,,CHI,,,,,
19488,01/01/2012,,,Rose,Derrick,CHI,,,vs.,W,,,,,,,,Derrick Rose,,26,G,,,,16,6,2,2,2,1,10,4,40.0,,,,1,0,0.0,8,8,100,0,3,,MEM,,,,,
19489,01/01/2012,,,Boozer,Carlos,CHI,,,vs.,W,,,,,,,,Carlos Boozer,,24,F,,,,17,0,0,2,1,1,10,7,70.0,,,,0,0,-,5,3,60.0,2,9,,MEM,,,,,
19490,01/01/2012,,,Mayo,O.J.,MEM,,,@,L,,,,,,,,O.J. Mayo,,27,G,,,,6,5,4,0,0,2,9,2,22.2,,,,1,0,0.0,2,2,100,0,1,,CHI,,,,,
19491,01/01/2012,,,Young,Sam,MEM,,,@,L,,,,,,,,Sam Young,,18,F-G,,,,10,0,1,1,0,0,9,5,55.6,,,,0,0,-,0,0,-,1,3,,CHI,,,,,
19492,01/01/2012,,,Lucas,John,CHI,,,vs.,W,,,,,,,,John Lucas III,,10,,,,,8,2,1,0,0,0,7,3,42.9,,,,4,2,50.0,0,0,-,0,1,,MEM,,,,,
19493,01/01/2012,,,Gasol,Marc,MEM,,,@,L,,,,,,,,Marc Gasol,,31,C,,,,8,0,2,2,2,2,6,2,33.3,,,,0,0,-,5,4,80.0,3,7,,CHI,,,,,
19494,01/01/2012,,,Davis,Josh,MEM,,,@,L,,,,,,,,Josh Davis,,24,,,,,10,1,1,0,0,2,9,3,33.3,,,,4,1,25.0,4,3,75.0,3,3,,CHI,,,,,
19495,01/01/2012,,,Selby,Josh,MEM,,,@,L,,,,,,,,Josh Selby,,21,,,,,6,2,2,1,0,0,9,3,33.3,,,,2,0,0.0,0,0,-,1,1,,CHI,,,,,
19496,01/01/2012,,,Butler,Jimmy,CHI,,,vs.,W,,,,,,,,Jimmy Butler,,6,F,,,,2,0,0,0,0,0,2,1,50.0,,,,0,0,-,0,0,-,1,1,,MEM,,,,,
19497,01/01/2012,,,Deng,Luol,CHI,,,vs.,W,,,,,,,,Luol Deng,,32,F,,,,11,3,3,0,2,0,12,4,33.3,,,,3,1,33.3,4,2,50.0,4,3,,MEM,,,,,
19498,01/01/2012,,,Gibson,Taj,CHI,,,vs.,W,,,,,,,,Taj Gibson,,20,F,,,,7,0,0,0,1,3,8,3,37.5,,,,0,0,-,2,1,50.0,0,3,,MEM,,,,,
19499,01/01/2012,,,Gay,Rudy,MEM,,,@,L,,,,,,,,Rudy Gay,,28,F-G,,,,5,1,2,1,0,2,12,2,16.7,,,,0,0,-,1,1,100,1,2,,CHI,,,,,
19500,01/01/2012,,,Cunningham,Dante,MEM,,,@,L,,,,,,,,Dante Cunningham,,25,F,,,,4,1,1,2,1,2,4,2,50.0,,,,0,0,-,0,0,-,1,6,,CHI,,,,,
19501,12/31/2011,,,Brown,Shannon,PHX,,,@,L,,,,,,,,Shannon Brown,,21,,,,,9,0,1,1,1,0,8,4,50.0,,,,2,1,50.0,0,0,-,0,2,,OKC,,,,,
19502,12/31/2011,,,Childress,Josh,PHX,,,@,L,,,,,,,,Josh Childress,,16,,,,,0,1,0,1,0,0,4,0,0.0,,,,2,0,0.0,0,0,-,1,0,,OKC,,,,,
19503,12/31/2011,,,Price,Ronnie,PHX,,,@,L,,,,,,,,Ronnie Price,,17,G,,,,5,1,2,0,0,2,6,2,33.3,,,,1,0,0.0,2,1,50.0,0,0,,OKC,,,,,
19504,12/31/2011,,,Sefolosha,Thabo,OKC,,,vs.,W,,,,,,,,Thabo Sefolosha,,22,F-G,,,,12,1,1,1,1,2,7,4,57.1,,,,3,2,66.7,2,2,100,0,1,,PHX,,,,,
19505,12/31/2011,,,Nash,Steve,PHX,,,@,L,,,,,,,,Steve Nash,,22,G,,,,8,6,3,0,0,0,10,3,30.0,,,,7,2,28.6,0,0,-,1,3,,OKC,,,,,
19506,12/31/2011,,,Lopez,Robin,PHX,,,@,L,,,,,,,,Robin Lopez,,21,C,,,,4,0,0,0,1,3,4,1,25.0,,,,0,0,-,2,2,100,3,2,,OKC,,,,,
19507,12/31/2011,,,Cook,Daequan,OKC,,,vs.,W,,,,,,,,Daequan Cook,,10,G,,,,12,0,1,1,0,3,5,4,80.0,,,,5,4,80.0,0,0,-,0,3,,PHX,,,,,
19508,12/31/2011,,,Morris,Markieff,PHX,,,@,L,,,,,,,,Markieff Morris,,16,F,,,,15,1,1,0,1,3,8,5,62.5,,,,4,3,75.0,3,2,66.7,0,6,,OKC,,,,,
19509,12/31/2011,,,Perkins,Kendrick,OKC,,,vs.,W,,,,,,,,Kendrick Perkins,,20,C,,,,4,0,4,0,1,3,3,2,66.7,,,,0,0,-,0,0,-,0,8,,PHX,,,,,
19510,12/31/2011,,,Collison,Nick,OKC,,,vs.,W,,,,,,,,Nick Collison,,20,F-C,,,,11,0,0,0,1,1,7,5,71.4,,,,0,0,-,1,1,100,1,3,,PHX,,,,,
19511,12/31/2011,,,Warrick,Hakim,PHX,,,@,L,,,,,,,,Hakim Warrick,,24,,,,,15,3,0,0,0,1,8,5,62.5,,,,0,0,-,7,5,71.4,1,1,,OKC,,,,,
19512,12/31/2011,,,Mohammed,Nazr,OKC,,,vs.,W,,,,,,,,Nazr Mohammed,,24,C,,,,9,1,0,0,0,4,6,4,66.7,,,,0,0,-,3,1,33.3,2,5,,PHX,,,,,
19513,12/31/2011,,,Harden,James,OKC,,,vs.,W,,,,,,,,James Harden,,26,G,,,,10,8,2,2,0,3,6,1,16.7,,,,4,0,0.0,8,8,100,0,7,,PHX,,,,,
19514,12/31/2011,,,Durant,Kevin,OKC,,,vs.,W,,,,,,,,Kevin Durant,,26,F,,,,12,3,5,2,1,3,11,4,36.4,,,,3,2,66.7,2,2,100,1,5,,PHX,,,,,
19515,12/31/2011,,,Gortat,Marcin,PHX,,,@,L,,,,,,,,Marcin Gortat,,27,,,,,12,0,4,4,2,2,9,5,55.6,,,,0,0,-,2,2,100,2,4,,OKC,,,,,
19516,12/31/2011,,,Aldrich,Cole,OKC,,,vs.,W,,,,,,,,Cole Aldrich,,6,C,,,,2,0,0,0,0,2,2,1,50.0,,,,0,0,-,0,0,-,0,2,,PHX,,,,,
19517,12/31/2011,,,Telfair,Sebastian,PHX,,,@,L,,,,,,,,Sebastian Telfair,,12,,,,,7,2,0,1,0,1,7,2,28.6,,,,1,1,100,2,2,100,1,0,,OKC,,,,,
19518,12/31/2011,,,Hayward,Lazar,OKC,,,vs.,W,,,,,,,,Lazar Hayward,,12,,,,,7,0,1,0,0,2,5,3,60.0,,,,2,1,50.0,0,0,-,0,0,,PHX,,,,,
19519,12/31/2011,,,Frye,Channing,PHX,,,@,L,,,,,,,,Channing Frye,,19,F-C,,,,2,3,0,0,0,1,6,1,16.7,,,,4,0,0.0,0,0,-,2,2,,OKC,,,,,
19520,12/31/2011,,,Dudley,Jared,PHX,,,@,L,,,,,,,,Jared Dudley,,26,F,,,,14,2,1,2,1,0,10,5,50.0,,,,3,1,33.3,3,3,100,2,3,,OKC,,,,,
19521,12/31/2011,,,Hill,Grant,PHX,,,@,L,,,,,,,,Grant Hill,,20,F,,,,6,0,0,0,1,3,8,2,25.0,,,,2,0,0.0,2,2,100,0,1,,OKC,,,,,
19522,12/31/2011,,,Jackson,Reggie,OKC,,,vs.,W,,,,,,,,Reggie Jackson,,5,G,,,,2,1,0,0,0,0,3,1,33.3,,,,2,0,0.0,0,0,-,0,0,,PHX,,,,,
19523,12/31/2011,,,Westbrook,Russell,OKC,,,vs.,W,,,,,,,,Russell Westbrook,,25,G,,,,18,4,2,2,0,1,14,8,57.1,,,,1,0,0.0,2,2,100,0,2,,PHX,,,,,
19524,12/31/2011,,,Maynor,Eric,OKC,,,vs.,W,,,,,,,,Eric Maynor,,23,,,,,0,6,4,1,0,2,4,0,0.0,,,,2,0,0.0,0,0,-,2,0,,PHX,,,,,
19525,12/31/2011,,,Ibaka,Serge,OKC,,,vs.,W,,,,,,,,Serge Ibaka,,21,F,,,,8,1,1,0,2,1,4,4,100,,,,0,0,-,0,0,-,2,1,,PHX,,,,,
19526,12/31/2011,,,Jordan,Jerome,NYK,,,@,W,,,,,,,,Jerome Jordan,,10,C,,,,0,2,0,0,1,4,3,0,0.0,,,,0,0,-,0,0,-,2,2,,SAC,,,,,
19527,12/31/2011,,,Chandler,Tyson,NYK,,,@,W,,,,,,,,Tyson Chandler,,24,C,,,,22,1,3,0,3,4,8,6,75.0,,,,0,0,-,10,10,100,3,4,,SAC,,,,,
19528,12/31/2011,,,Greene,Donte,SAC,,,vs.,L,,,,,,,,Donte Greene,,12,F,,,,10,1,2,0,0,1,7,3,42.9,,,,4,2,50.0,4,2,50.0,0,0,,NYK,,,,,
19529,12/31/2011,,,Fields,Landry,NYK,,,@,W,,,,,,,,Landry Fields,,40,G-F,,,,21,1,1,1,1,3,16,10,62.5,,,,4,0,0.0,2,1,50.0,2,3,,SAC,,,,,
19530,12/31/2011,,,Honeycutt,Tyler,SAC,,,vs.,L,,,,,,,,Tyler Honeycutt,,4,,,,,2,0,0,0,0,0,0,0,-,,,,0,0,-,2,2,100,0,1,,NYK,,,,,
19531,12/31/2011,,,Cousins,DeMarcus,SAC,,,vs.,L,,,,,,,,DeMarcus Cousins,,28,C,,,,9,4,3,2,1,5,10,2,20.0,,,,0,0,-,6,5,83.3,6,5,,NYK,,,,,
19532,12/31/2011,,,Bibby,Mike,NYK,,,@,W,,,,,,,,Mike Bibby,,16,G,,,,3,2,1,1,0,5,4,1,25.0,,,,2,1,50.0,0,0,-,0,0,,SAC,,,,,
19533,12/31/2011,,,Hayes,Chuck,SAC,,,vs.,L,,,,,,,,Chuck Hayes,,28,,,,,5,0,0,0,0,3,6,2,33.3,,,,0,0,-,2,1,50.0,7,6,,NYK,,,,,
19534,12/31/2011,,,Lin,Jeremy,NYK,,,@,W,,,,,,,,Jeremy Lin,,4,G,,,,0,1,2,1,0,4,1,0,0.0,,,,0,0,-,0,0,-,1,0,,SAC,,,,,
19535,12/31/2011,,,Douglas,Toney,NYK,,,@,W,,,,,,,,Toney Douglas,,31,,,,,17,8,1,2,0,1,18,6,33.3,,,,6,4,66.7,1,1,100,1,1,,SAC,,,,,
19536,12/31/2011,,,Walker,Henry,NYK,,,@,W,,,,,,,,Henry Walker,,31,F,,,,11,6,2,0,0,5,8,5,62.5,,,,2,1,50.0,0,0,-,2,2,,SAC,,,,,
19537,12/31/2011,,,Evans,Tyreke,SAC,,,vs.,L,,,,,,,,Tyreke Evans,,33,,,,,13,3,0,0,0,2,14,6,42.9,,,,1,0,0.0,3,1,33.3,0,5,,NYK,,,,,
19538,12/31/2011,,,Hickson,JJ,SAC,,,vs.,L,,,,,,,,JJ Hickson,,10,C-F,,,,5,0,2,0,0,0,3,2,66.7,,,,0,0,-,1,1,100,1,2,,NYK,,,,,
19539,12/31/2011,,,Novak,Steve,NYK,,,@,W,,,,,,,,Steve Novak,,10,,,,,3,0,0,0,1,3,3,1,33.3,,,,2,0,0.0,1,1,100,0,1,,SAC,,,,,
19540,12/31/2011,,,Outlaw,Travis,SAC,,,vs.,L,,,,,,,,Travis Outlaw,,5,F,,,,0,0,1,0,0,0,2,0,0.0,,,,0,0,-,0,0,-,0,0,,NYK,,,,,
19541,12/31/2011,,,Thornton,Marcus,SAC,,,vs.,L,,,,,,,,Marcus Thornton,,37,,,,,14,1,3,3,0,2,13,5,38.5,,,,6,2,33.3,3,2,66.7,3,2,,NYK,,,,,
19542,12/31/2011,,,Salmons,John,SAC,,,vs.,L,,,,,,,,John Salmons,,24,,,,,7,3,0,1,0,5,9,3,33.3,,,,3,1,33.3,0,0,-,0,2,,NYK,,,,,
19543,12/31/2011,,,Balkman,Renaldo,NYK,,,@,W,,,,,,,,Renaldo Balkman,,3,,,,,0,0,0,0,0,0,2,0,0.0,,,,1,0,0.0,0,0,-,0,0,,SAC,,,,,
19544,12/31/2011,,,Harrellson,Josh,NYK,,,@,W,,,,,,,,Josh Harrellson,,38,F-C,,,,14,0,2,1,0,2,11,5,45.5,,,,8,4,50.0,0,0,-,5,7,,SAC,,,,,
19545,12/31/2011,,,Thompson,Jason,SAC,,,vs.,L,,,,,,,,Jason Thompson,,24,F-C,,,,13,1,0,0,0,2,10,5,50.0,,,,0,0,-,8,3,37.5,4,3,,NYK,,,,,
19546,12/31/2011,,,Anthony,Carmelo,NYK,,,@,W,,,,,,,,Carmelo Anthony,,33,F,,,,23,5,0,1,0,4,15,6,40.0,,,,3,0,0.0,13,11,84.6,1,6,,SAC,,,,,
